,track_uri,track_name,artist_name,artist_pop,artist_genres,album,track_pop,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
43,spotify:track:7pstX01u6qbKF0tWsTa2Lz,Back in Time,Swing Republic,38,"['electro swing', 'nu jazz']",Back in Time,38,0.0166,0.87,0.792,0.123,0.178,-5.327,0.047,117.983,4
44,spotify:track:3IJRPnVHSO7G20e2BGZbCN,Cheek to Cheek - Swing Hop Mix,Odd Chap,40,"['electro swing', 'nu jazz']",Cheek to Cheek (Swing Hop Mix),37,0.0119,0.591,0.955,0.0135,0.0852,-3.217,0.107,98.927,4
45,spotify:track:5NwWGVjLvbxJZrJLhcRqm1,Music Has the Power - Radio Edit,Deladap,33,"['balkan beats', 'balkan brass', 'electro swing']",Music Has the Power (Radio Edit),0,0.111,0.695,0.875,0.0,0.23,-4.112,0.107,104.058,4
46,spotify:track:33VUftZBMcYOqQgKyd2N00,St Louis Blues,The Swing Bot,30,['electro swing'],St Louis Blues,3,0.229,0.813,0.727,0.4,0.113,-6.913,0.164,110.985,4
47,spotify:track:2bBRrsQMO0yVhVX0mWG7G9,Stay Swing,Swingrowers,42,"['electro swing', 'nu jazz']",Remote,0,0.0208,0.71,0.915,0.0311,0.333,-4.548,0.0979,128.047,4
48,spotify:track:7bLY55RMYIyFLVwSUXgwW7,My 20s Woman,Wolfgang Lohr,46,"['electro swing', 'nu jazz']",My 20s Woman,39,0.0308,0.77,0.83,0.468,0.335,-7.169,0.156,119.987,4
49,spotify:track:27FA1rNL2xN9u8XZyHrxup,Mañana - Jojo Effect & Gardener of Delight Remix,Jojo Effect,37,"['electro jazz', 'electro swing', 'nu jazz']",Mañana (Jojo Effect & Gardener of Delight Remix),38,0.329,0.749,0.842,1.84e-05,0.136,-8.449,0.0835,129.082,4
50,spotify:track:2LpvMsXOLJpmiBWmrBpNYg,Summer Swing,Glenn Gatsby,36,['electro swing'],Summer Swing,35,0.467,0.899,0.659,0.136,0.0757,-6.349,0.474,96.996,4
51,spotify:track:2vPrMJhuzvljgBbhTrIFSO,Via con me - Electro Swing Mix,LVDS,32,['electro swing'],Via con me,35,0.249,0.886,0.745,0.000766,0.0731,-6.205,0.0421,109.989,4
52,spotify:track:6kWxGDy6M6IBoUphdmYTSq,Superhero - Original Mix,Kormac,36,"['electro swing', 'nu jazz']",Superhero,0,0.0195,0.878,0.814,0.468,0.0515,-8.858,0.0623,123.026,4
53,spotify:track:38y2r6F9E3VutUPgBlcnpc,Butterfly - Wolfgang Lohr Remix,Swingrowers,42,"['electro swing', 'nu jazz']",Butterfly (Remixes),0,0.229,0.716,0.972,0.356,0.113,-4.281,0.0569,125.994,4
54,spotify:track:6C2oVz4VVcK8LJTWKhEfFn,Loco,Mr. Jazzek,31,['electro swing'],Loco,33,0.0939,0.867,0.657,4.29e-05,0.165,-6.155,0.0632,125.021,4
55,spotify:track:34aycmeaxuuxipebrdkLUP,Dixie Biscuit - Radio Edit,Tape Five,41,"['electro swing', 'nu jazz', 'swing']","Dixie Biscuit ""The Shanghai Tapes""",0,0.0216,0.665,0.81,1.13e-05,0.125,-5.164,0.0892,98.263,4
56,spotify:track:7EvfxMXGMlElnEG4ABnLis,Jive Me Crazy,Betty Booom,39,['electro swing'],Jive Me Crazy,34,0.0153,0.884,0.758,0.108,0.0769,-6.339,0.114,95.046,4
57,spotify:track:0IkBsej5dNXm8NXwcenZYO,Sleep Rider,K.D.S,25,['electro swing'],Black Mama,0,0.144,0.819,0.825,0.673,0.0951,-6.657,0.0654,114.992,4
58,spotify:track:6vQwuQSRhj9ZCQHEb7qet2,Re-Charleston (Radio Edit),Wolfgang Lohr,46,"['electro swing', 'nu jazz']",Re-Charleston (Electro Swing),38,0.499,0.848,0.823,0.916,0.155,-4.021,0.0766,125.022,4
59,spotify:track:2erfXuZOAQ8T6FjJPDFpBC,Black Betty,Caravan Palace,59,"['electro swing', 'nu jazz']",Black Betty - Single,0,0.192,0.832,0.948,0.000117,0.0806,-3.979,0.0502,121.973,4
60,spotify:track:0b0KLvIue75k7HzPb2n59G,Pingu - Game Sessions,Balkan Paradise Orchestra,32,['ska espanol'],Pingu (Game Sessions),35,0.136,0.71,0.887,0.169,0.356,-7.315,0.0604,125.029,4
61,spotify:track:5nT35ED3QmCiSzzMl78BaT,Cinnamon Girl - Sun Dub Edit,[dunkelbunt],38,"['balkan beats', 'balkan brass', 'electro swing', 'nu jazz']",Cinnamon Girl (Sun Dub Edit),36,0.124,0.885,0.658,0.827,0.693,-8.877,0.0927,106.646,4
62,spotify:track:3navZS9goNH9MlBiKD1E6V,1925,LVDS,32,['electro swing'],1925,38,0.0438,0.917,0.638,0.843,0.11,-7.641,0.138,95.016,4
63,spotify:track:00cWy7HXgoJlXWR718s70W,We Are What We Are (feat. Billy Bros Orchestra) [Radio Edit],Bart & Baker,35,"['electro swing', 'nu jazz']",We Are What We Are (feat. Billy Bros Orchestra),32,0.0378,0.843,0.736,0.54,0.0783,-7.972,0.0762,125.012,4
64,spotify:track:0ztNLT11ln4bOudVKfvcCh,Gogo,Mr. Jazzek,31,['electro swing'],Gogo,35,0.0961,0.817,0.68,0.923,0.131,-6.527,0.0516,127.977,4
65,spotify:track:3OCotzyyYbf3vNBQ0tZqMR,Swing It Like Roger,Klischée,41,"['electro swing', 'nu jazz']",Bend the Rules,42,0.268,0.767,0.7,0.736,0.105,-8.253,0.184,127.973,4
66,spotify:track:03ERbwKRWWdgPz60LOwrKy,My Bad Alice,Jenova Collective,23,['electro swing'],My Bad Alice,0,0.0338,0.601,0.974,4.76e-06,0.156,-5.432,0.435,130.032,4
67,spotify:track:6oFrnNtYCU1oswN3sz5cP4,Wochenend Und Sonnenschein (Electro Swing),Wolfgang Lohr,46,"['electro swing', 'nu jazz']",Wochenend Und Sonnenschein (Electro Swing),36,0.0067,0.826,0.89,0.00046,0.0659,-4.671,0.163,124.056,4
68,spotify:track:1Oaq4rq7EBVUiXGh7yxuYL,Lone Digger,Caravan Palace,59,"['electro swing', 'nu jazz']",<I°_°I>,0,0.598,0.769,0.931,0.0173,0.115,-5.289,0.0495,123.974,4
69,spotify:track:5sjmBbBBXMo5g8GyMTvGm0,Worldwide,Odd Chap,40,"['electro swing', 'nu jazz']",Worldwide,30,0.00868,0.873,0.971,0.0358,0.296,-4.276,0.333,127.991,4
70,spotify:track:7MyWJygAJSDHHCuUYQjLij,Ma Che Bella Compagnia,Melania,33,['italian lounge'],Ma Che Bella Compagnia,34,0.299,0.857,0.859,3.93e-06,0.0851,-4.158,0.0443,108.04,4
71,spotify:track:6mF2SMWAGcw9rE0TuJv1uu,Headless Horseman,Kid Kasino,26,['electro swing'],Slaughter In the Suburbs,37,0.491,0.641,0.665,0.0,0.06,-5.027,0.339,200.388,4
72,spotify:track:4sCDNKD8Q3J5Wr5kzSgC5H,Parla più piano / In cerca di te - Electro Swing Mix,Glenn Gatsby,36,['electro swing'],Parla più piano / In cerca di te,38,0.00493,0.729,0.873,0.000668,0.315,-5.73,0.0396,123.989,4
73,spotify:track:2peYxS4wKuwbOxcw8frdHb,Joe's Break,Minimatic,31,"['electro swing', 'nu jazz']",Fin De Siecle,33,0.132,0.761,0.733,0.314,0.0879,-7.881,0.0953,115.065,4
74,spotify:track:10eFj73vJ4gZRrUSdjqOkJ,King of the Conga - Glenn Gatsby Remix,Swing'it,33,['electro swing'],King of the Conga (Glenn Gatsby Remix),40,0.00859,0.794,0.748,0.0332,0.156,-7.811,0.0653,125.993,4
0,spotify:track:5ljZe0fx2jvBzkllnY8o0j,Souvient Toi,CrazyJaZz,49,['lo-fi jazzhop'],Color for Everyday Life,54,0.0163,0.69,0.186,0.771,0.111,-12.782,0.109,170.185,4
1,spotify:track:4soinNVuhmLyhdPhz8vnbq,blitzlys,damaa.beats,47,['lo-fi jazzhop'],blitzlys,50,0.443,0.787,0.341,0.533,0.101,-9.337,0.046,84.106,4
2,spotify:track:0xr8vqzuCvfOWQvkl2b0T4,On My Way,RINZ.,46,['lo-fi jazzhop'],On My Way,53,0.399,0.83,0.349,0.45,0.121,-10.128,0.109,87.064,4
3,spotify:track:1xgXgirtOEoOd0WUKkOda1,Lazy Sunday,UKDD,45,"['lo-fi beats', 'lo-fi jazzhop']",Lazy Sunday,49,0.831,0.482,0.365,0.112,0.105,-10.138,0.077,79.041,4
4,spotify:track:1hbHXbiiTFYTdepJpbpiBK,Honeydew,LESKY,53,['lo-fi jazzhop'],Honeydew,50,0.54,0.698,0.324,0.817,0.0913,-11.843,0.0329,120.003,4
5,spotify:track:2aH7PYX1vdr96PNXdBqmJs,moonlights,Oilix,46,['lo-fi jazzhop'],moonlights,52,0.0485,0.628,0.253,0.441,0.065,-14.122,0.0307,78.018,4
6,spotify:track:2KXbHPSc2KxCi88Macb5XO,Lucid,Jakspin,40,"['focus beats', 'lo-fi jazzhop']",Jazzified,51,0.321,0.762,0.554,0.881,0.289,-14.249,0.0416,90.017,4
7,spotify:track:648v8GJgMjvWmVOSrhEefM,Lazy Afternoon,Marcos Caixa,33,['lo-fi jazzhop'],Lazy Afternoon,48,0.646,0.538,0.314,0.279,0.176,-9.525,0.353,114.629,5
8,spotify:track:03DCmsx6VR45Z9qe6pgkYd,Hydration,Birds Of The West,44,['lo-fi jazzhop'],Hydration,16,0.671,0.622,0.425,0.825,0.111,-7.646,0.039,87.011,4
9,spotify:track:2fcsZk3v6B5vPtDULRXi16,brush strokes.,MF Eistee,41,"['jazz boom bap', 'lo-fi jazzhop']",brush strokes.,51,0.785,0.858,0.326,0.805,0.11,-10.759,0.165,86.075,4
10,spotify:track:5fvsaaiMAhwPvRj3UI70k9,Tokyo Cinema,Smeeagain,46,['lo-fi jazzhop'],Tokyo Cinema,0,0.3,0.648,0.429,0.886,0.197,-10.429,0.0396,82.001,4
11,spotify:track:7cMPDVrjLxyhXHNbqM4y6i,Lockdown,Richie Rych,34,['lo-fi jazzhop'],Lockdown,50,0.0337,0.681,0.409,0.759,0.113,-12.027,0.071,176.003,4
12,spotify:track:5EThnlyGxPua0H7YuUbWf2,Cidade,Jakspin,40,"['focus beats', 'lo-fi jazzhop']",Cidade,50,0.175,0.695,0.43,0.821,0.132,-12.037,0.0695,85.997,4
13,spotify:track:2yJ3fxhiFlENd5Sfqm3fjQ,Djeep,rocomoco,40,['lo-fi jazzhop'],Djeep,51,0.0441,0.711,0.384,0.848,0.281,-11.245,0.0691,93.995,4
14,spotify:track:4J5cgA2Fmjf5tAP44UTZ8k,effervescent,Lamar Azul,44,"['focus beats', 'lo-fi jazzhop']",effervescent // perspective,50,0.149,0.802,0.652,0.781,0.0991,-10.983,0.0885,93.034,4
15,spotify:track:1vMoDz369AFQ9bz7uTPGqY,Inner Child,Living Room,58,['lo-fi jazzhop'],Inner Child,54,0.204,0.637,0.415,0.8,0.11,-12.521,0.0561,178.128,4
16,spotify:track:3D1ocQJ4eaN4BPGVPaON7H,Stardust,Smeeagain,46,['lo-fi jazzhop'],Stardust,53,0.228,0.702,0.323,0.87,0.111,-12.437,0.0481,139.995,4
17,spotify:track:2Uzm1lTOYLDNuznEAMMqnl,Drops,Terce S.,41,['lo-fi jazzhop'],Drops,51,0.583,0.671,0.354,0.888,0.0929,-10.955,0.0618,82.996,4
18,spotify:track:77COtrQJSVuA1bCKEY7WXQ,Welcome Home,Louk,54,['lo-fi jazzhop'],Welcome Home,49,0.379,0.756,0.242,0.733,0.0717,-13.628,0.187,73.996,4
19,spotify:track:73BMJYyFBU2Awsz8HL27cz,Valencia,.multibeat,42,['lo-fi jazzhop'],Valencia,51,0.438,0.779,0.815,0.863,0.0776,-9.963,0.0553,90.524,4
20,spotify:track:3mL1J1z1VjpG3mpPAprusT,Floating,Sátyr,58,['lo-fi jazzhop'],Floating,0,0.68,0.759,0.66,0.91,0.109,-7.439,0.11,77.999,4
21,spotify:track:3Lz53wcrXWj1jnjHkWYEL7,Coffeemaker,Mr Mantega,43,['lo-fi jazzhop'],Coffeemaker,50,0.542,0.816,0.543,0.658,0.201,-7.66,0.0689,89.983,4
22,spotify:track:3SQS72cQY2TM0nDYJip1yZ,Velvet,Nokiaa,55,"['chillhop', 'lo-fi beats']",Velvet,53,0.328,0.524,0.485,0.899,0.0816,-7.62,0.087,172.005,4
23,spotify:track:04f1UBAxHbq95fCMqNnMhC,Love Heals,Zmeyev,55,"['chillhop', 'lo-fi jazzhop']",Love Heals,50,0.574,0.741,0.507,0.699,0.11,-11.025,0.0344,130.029,4
24,spotify:track:2fPtFdtqKVF2JV7Yu9aanO,Stars,Saiko,47,['lo-fi jazzhop'],Stars,50,0.868,0.823,0.567,0.633,0.154,-8.618,0.0916,91.007,4
25,spotify:track:6dnRbWuRHTv3sMKbp2ipW9,Warm Flicker,rocomoco,40,['lo-fi jazzhop'],Warm Flicker,50,0.133,0.784,0.442,0.635,0.0801,-13.347,0.248,87.908,4
26,spotify:track:27INo43ewh82UhSWlnacPP,Whose Blues,EMERLD,35,['chillhop'],Neverland,49,0.0157,0.701,0.377,0.939,0.135,-9.318,0.27,172.004,4
27,spotify:track:6qFATy6A0wlVvY6jjKzDLW,Himawari,lōland,44,[],Himawari,53,0.648,0.729,0.501,0.938,0.362,-7.706,0.0707,81.981,4
28,spotify:track:7b1kvI107ZeTxJ0cIQiPAD,Canal Stairs,En Rie,35,['lo-fi jazzhop'],Canal Stairs,6,0.728,0.721,0.327,0.813,0.108,-12.384,0.141,91.052,4
29,spotify:track:4QjKYwYcAAHRWD7SSUq1ah,Arcade,Flingu,37,[],Arcade,50,0.365,0.658,0.489,0.795,0.168,-8.37,0.0716,80.023,4
30,spotify:track:1jda22zMjQXB4aGqHrgX2f,Fields,Just Steezy Things,43,['lo-fi jazzhop'],Fields,52,0.791,0.681,0.362,0.582,0.087,-12.497,0.0399,84.995,4
31,spotify:track:3i1QDnpInuZUfTmnauuEbu,Epoch,Tom Doolie,52,['lo-fi beats'],Epoch,53,0.801,0.837,0.223,0.915,0.113,-11.476,0.0488,82.066,4
32,spotify:track:6VLRAYBYt3oRNIP4yOzzeM,Long Way Home,Hoffy Beats,56,['lo-fi jazzhop'],Long Way Home,28,0.247,0.59,0.38,0.881,0.102,-10.65,0.0371,154.068,4
33,spotify:track:1JINgOHFNm6j1yLYTbM1uF,Twilight,Pixie Dust,43,['lo-fi jazzhop'],Twilight,49,0.187,0.767,0.503,0.68,0.196,-8.881,0.221,74.987,4
34,spotify:track:7igGJnNXKKdKPxRAi38LU8,New Day,Katashi Kaitō,43,['lo-fi jazzhop'],New Day,50,0.549,0.568,0.413,0.892,0.141,-12.272,0.0541,180.088,4
35,spotify:track:0axF0tI5LlxTE6i9BX09v8,Sunrays,LESKY,53,['lo-fi jazzhop'],Sunrays,51,0.878,0.742,0.195,0.813,0.115,-13.655,0.0478,148.023,1
36,spotify:track:3BhVabAMobIIhp2NlDc9hn,Lazy Sunday Jazz,IAMPAUL,36,['lo-fi jazzhop'],Lazy Sunday Jazz,48,0.126,0.8,0.572,0.952,0.111,-9.936,0.0489,158.105,4
37,spotify:track:4Tr3RgG7XrLgbfXKUMJQP5,Parallel,Sátyr,58,['lo-fi jazzhop'],Parallel,48,0.896,0.575,0.124,0.898,0.101,-16.339,0.0309,78.005,4
38,spotify:track:61hOggobh04KVuPBt9UVUN,Ice Cream,Oatmello,54,"['chillhop', 'lo-fi beats']",NYC Stories,49,0.828,0.672,0.339,0.786,0.0859,-13.493,0.235,158.035,4
39,spotify:track:2npdD0HQaiAgneU6uilsx5,Suave Park,Noflik,43,"['lo-fi brasileiro', 'lo-fi jazzhop']",Suave Park / Mikasa,54,0.451,0.885,0.674,0.591,0.213,-9.996,0.0784,145.9,4
40,spotify:track:5bj4FyOcXFFw1K5D7G0ft4,I Like It,Peter Kind,42,['lo-fi jazzhop'],I Like It,53,0.0776,0.877,0.385,0.809,0.267,-11.349,0.105,135.993,4
41,spotify:track:0ZKOHKWbyv8doUMc4wxC6l,Salon,paris91,47,['lo-fi jazzhop'],Salon,51,0.7,0.828,0.535,0.862,0.0992,-7.72,0.0411,85.011,4
42,spotify:track:1v3XvU16bA9lJlTBcRwrIG,Desert Flower,Jost Esser,42,['lo-fi jazzhop'],Desert Flower,51,0.544,0.671,0.33,0.638,0.0847,-7.825,0.0809,75.041,4
43,spotify:track:4LOw0j83cz4aaqgP555uAT,Pueblo,Hugo,41,[],Pueblo,0,0.277,0.666,0.775,0.121,0.294,-5.834,0.172,90.952,4
44,spotify:track:43BxBNEHqevxjmBwQCyJy0,Stellar,SamuW,50,['lo-fi jazzhop'],Stellar,51,0.699,0.674,0.177,0.633,0.091,-18.132,0.208,78.025,4
45,spotify:track:42oLYiR9H6qMoSNBoDlCYy,Never Forget Where You Came From,High John,46,"['lo-fi beats', 'lo-fi jazzhop']",Never Forget Where You Came From,49,0.143,0.417,0.379,0.963,0.129,-16.497,0.0347,161.001,4
46,spotify:track:5FEGeOf65KXA6xXVZ6ImW0,Orion,Hans Hu$tle,43,['lo-fi jazzhop'],Orion,49,0.111,0.58,0.423,0.65,0.696,-12.369,0.0663,82.957,4
47,spotify:track:7GtPNCWStytQdEmbVJ1NEC,Kranam,Grmmr.126,49,['lo-fi jazzhop'],Kranam,50,0.596,0.707,0.502,0.824,0.0751,-12.822,0.0495,87.995,4
48,spotify:track:4gDjDAHlUwUfPgnmkf6fzY,Inglewood,Don Fizzy,36,['lo-fi jazzhop'],Inglewood,50,0.758,0.676,0.339,0.85,0.11,-9.336,0.0625,84.961,4
49,spotify:track:3tHfyC2FvY53el71ptmkkm,Hay,Nick Mosh,45,['lo-fi jazzhop'],Hay,0,0.573,0.686,0.422,0.875,0.153,-11.919,0.0702,80.995,4
50,spotify:track:19JO8uOgyZZf9zBZnpGwtb,Too Soul,Tabi,44,['lo-fi jazzhop'],Too Soul,49,0.0598,0.511,0.8,0.89,0.189,-7.286,0.0689,80.012,4
51,spotify:track:5sutYbAzYOsOaw3SBWXSOb,Airmode,Zmeyev,55,"['chillhop', 'lo-fi jazzhop']",Airmode,52,0.524,0.782,0.243,0.893,0.102,-9.453,0.036,85.129,4
52,spotify:track:00Hu8Pj6lWEofoPF8UpG0T,Morning Coffee,BƱBBLE,45,[],Morning Coffee,51,0.106,0.941,0.204,0.857,0.376,-19.549,0.243,120.026,4
53,spotify:track:1Nwnj9ugENubiCoq0Vu1kN,Dirty Neon,damaa.beats,47,['lo-fi jazzhop'],Dirty Neon,48,0.423,0.81,0.287,0.193,0.11,-12.502,0.0912,80.057,4
54,spotify:track:4sCMICmVUPkNkYTmYK5Cn0,Ifeyinwa,Wilczynski,41,"['chillhop', 'jazz boom bap', 'lo-fi jazzhop']",Marrakech EP,51,0.408,0.744,0.478,0.683,0.441,-10.504,0.0359,79.497,4
55,spotify:track:7rqoz1dJdmWNQzQIjcH1G1,Bliss,Tabi,44,['lo-fi jazzhop'],Bliss,51,0.603,0.703,0.529,0.746,0.113,-10.99,0.0436,159.971,4
56,spotify:track:4UwLr7EgawoWfBO30za5Xz,Sun Touch,Rudy Raw,49,['lo-fi jazzhop'],Sun Touch,49,0.828,0.66,0.355,0.894,0.0964,-15.294,0.135,85.049,4
57,spotify:track:384y9pHZhzhRW5umBn2Fnb,Golden Hour Jazz,Soul Legend,43,['lo-fi jazzhop'],Golden Hour Jazz,50,0.103,0.764,0.36,0.854,0.118,-11.866,0.0628,87.083,4
58,spotify:track:64rpAEVCUCqQbsHUzewbdM,Red Canyon,Phlocalyst,59,[],Red Canyon,46,0.928,0.697,0.344,0.946,0.101,-14.509,0.0377,87.993,4
59,spotify:track:5sSCNlXnXyT62dX2UKzcOP,Dont Bother Me,Jr. Wellness,38,['lo-fi jazzhop'],Don't Bother Me,50,0.166,0.624,0.182,0.645,0.347,-24.086,0.0513,92.03,4
60,spotify:track:1PcqkDHk9s5uY47Db0duvO,jimmy's howl,Dualizm,50,['lo-fi jazzhop'],jimmy's howl,51,0.521,0.673,0.38,0.847,0.0751,-11.185,0.241,79.631,4
61,spotify:track:2WOugRtzn1QKmCarSqavnM,Da Wes Sht,Gesmis,38,['lo-fi jazzhop'],Da Wes Sht,51,0.00604,0.684,0.36,0.689,0.385,-13.678,0.131,79.118,4
62,spotify:track:2FJxTKMytSzaKDyblxbqJN,Nature & Me,7&Nine,45,"['focus beats', 'lo-fi jazzhop']",Vinyl And Me,51,0.741,0.562,0.392,0.409,0.0829,-13.203,0.377,83.611,4
63,spotify:track:6I96KSEuwVp6yTjMdXBotU,It's All Good,KaspaHauser,46,['lo-fi jazzhop'],It's All Good,53,0.161,0.784,0.413,0.829,0.114,-6.541,0.116,140.015,4
64,spotify:track:6o072JVrUHju3ReQDwnQvX,Indigo,DYVN,42,"['focus beats', 'lo-fi jazzhop']",Indigo,47,0.843,0.702,0.327,0.669,0.373,-10.046,0.115,84.044,4
65,spotify:track:7wv5ybUzYXGhig5gVBxpXS,Serendipity,Funcc.,38,"['focus beats', 'lo-fi jazzhop']",Serendipity,48,0.504,0.667,0.206,0.888,0.209,-11.667,0.0401,84.015,4
66,spotify:track:2qHy5286NNXTEMmXWOQ9q5,Lilutu,Sátyr,58,['lo-fi jazzhop'],Lilutu,47,0.932,0.56,0.476,0.952,0.097,-15.064,0.126,80.991,4
67,spotify:track:707WwrkBaJzeWh9m7uLRMm,sentiments,farewell,46,['lo-fi jazzhop'],sentiments,48,0.708,0.657,0.423,0.932,0.191,-6.696,0.102,79.764,4
68,spotify:track:1V7S0owBfvZjpQcwkKukIA,Perpetual,Phlocalyst,59,[],Perpetual,51,0.864,0.428,0.152,0.917,0.108,-13.096,0.0547,86.902,4
69,spotify:track:1QvbfgUFrYBT9IuvELJw5x,Midnight Oil,kidstrange,37,[],To Water,52,0.77,0.48,0.56,0.748,0.167,-11.013,0.0724,79.878,4
70,spotify:track:72SXK79x4Tp9dYzDFJ3Hdj,Goes to Show,Floating Anarchy,36,[],Goes to Show,48,0.708,0.709,0.355,0.67,0.111,-6.839,0.0701,87.027,4
71,spotify:track:6WmRBi6cxOll8MLNVMKkNp,JayJungle,Duan Wasi,40,['lo-fi jazzhop'],Escapism,51,0.0963,0.867,0.406,0.00271,0.0921,-13.693,0.703,152.111,4
72,spotify:track:1a8qgWr045vzRWg60vGFSy,Lazee,JAY VANILLA,43,['lo-fi jazzhop'],Lazee,49,0.696,0.684,0.397,0.836,0.163,-11.818,0.167,87.173,4
73,spotify:track:7pcny9GYSh3SlKKRgpsKOW,Hard to tell,Phlocalyst,59,[],Hard to tell,47,0.883,0.431,0.227,0.948,0.0934,-13.53,0.0324,159.827,4
74,spotify:track:70AjK2feD7CrWeBfqxjQQJ,Two Tangerines,Burrito Eats,45,[],Two Tangerines,49,0.313,0.614,0.664,0.776,0.147,-7.692,0.0614,153.965,4
75,spotify:track:4Rr8wJMtWyrOZTjEFwW06Y,Holiday,Vincent Rayn,40,['lo-fi jazzhop'],The Beat 1,47,0.862,0.438,0.416,0.892,0.12,-11.552,0.0516,139.932,4
76,spotify:track:20MymF25fDU1jGD1kxDpca,Oasis,Glimlip,56,"['chillhop', 'lo-fi beats', 'lo-fi jazzhop']",Oasis,52,0.644,0.662,0.309,0.868,0.13,-10.701,0.0665,81.991,4
77,spotify:track:2JoldRgAmfsIyCU6UxvtPT,Carefree,CrazyJaZz,49,['lo-fi jazzhop'],Carefree,51,0.14,0.738,0.458,0.822,0.106,-10.682,0.0764,89.985,4
78,spotify:track:5PVJi0Z0PPqda1tneSNPnD,Arpoador,Chancla,48,['lo-fi jazzhop'],Arpoador,51,0.703,0.695,0.324,0.905,0.394,-12.577,0.0396,77.979,4
79,spotify:track:01CY7LwNowtoiakTGuTBqa,Star Trip,Smeeagain,46,['lo-fi jazzhop'],Star Trip,46,0.048,0.637,0.392,0.85,0.0661,-10.119,0.0985,78.192,4
80,spotify:track:1YwwSHfSgYTNCx0EsvnVSv,Solenidae,Phlocalyst,59,[],Solenidae,51,0.959,0.558,0.391,0.765,0.102,-13.405,0.0389,91.979,4
81,spotify:track:2V2iXDL81dl4TrXF88YmvL,Unreal,RLLBTS,41,"['focus beats', 'lo-fi jazzhop']",Unreal,50,0.303,0.727,0.575,0.903,0.331,-10.171,0.0404,84.013,4
82,spotify:track:7dLCC0addn2kO1ALxsjQhS,Missed It,JAY VANILLA,43,['lo-fi jazzhop'],Missed It,0,0.616,0.575,0.459,0.848,0.196,-9.177,0.0541,169.746,4
83,spotify:track:7lL3BDrOSvXep6OhMhTC85,Underground,Konteks,48,"['chillhop', 'lo-fi jazzhop']",Rendezvous,53,0.831,0.577,0.264,0.86,0.204,-12.642,0.0384,84.997,4
84,spotify:track:1sW6RBVpTzZajIbKxVyrU5,Hold Me,Sátyr,58,['lo-fi jazzhop'],Hold Me,48,0.956,0.403,0.238,0.921,0.132,-16.498,0.0481,147.929,4
85,spotify:track:64O7lkTjxA42N6oILtGttv,Everyone Has Dreams,Zairis Téjion,34,[],Everyone Has Dreams,51,0.21,0.745,0.439,0.952,0.124,-9.348,0.0412,170.05,4
86,spotify:track:1wWdvkxcWe7xNCtXoAyLoI,In Winter,Dualizm,50,['lo-fi jazzhop'],In Winter,51,0.657,0.819,0.353,0.72,0.112,-10.024,0.0389,89.039,4
87,spotify:track:0zBAwsXFKs4lXZtZbY4reT,Revue,paris91,47,['lo-fi jazzhop'],Revue,53,0.67,0.655,0.557,0.661,0.142,-8.635,0.0511,78.995,4
88,spotify:track:2Ks8UmpDIeg2p8TjBEFCIq,Sin Gas,Chancla,48,['lo-fi jazzhop'],Sin Gas,56,0.607,0.828,0.519,0.568,0.105,-6.855,0.126,166.959,4
89,spotify:track:5pSAT98oNVHxDWfZn4jVDZ,Unity,Dr. Dundiff,50,"['kentucky hip hop', 'lo-fi beats']",Unity,54,0.384,0.779,0.29,0.804,0.0996,-10.656,0.0888,80.75,4
90,spotify:track:6Qu2SmU6jgmKNhefkWFW0T,Natural Springs,Oaty.,47,['lo-fi jazzhop'],Natural Springs,50,0.885,0.83,0.263,0.716,0.107,-10.287,0.0451,134.95,3
91,spotify:track:1Q5NtNlNWlXglBiBBX4QHM,Daydate,MF Eistee,41,"['jazz boom bap', 'lo-fi jazzhop']",Daydate,4,0.49,0.643,0.543,0.0434,0.13,-8.367,0.315,84.545,4
92,spotify:track:5xfu1WRNdHvRorPYhASgMK,Something Between Us,Sátyr,58,['lo-fi jazzhop'],Something Between Us,50,0.262,0.651,0.365,0.867,0.114,-15.675,0.0451,78.008,4
93,spotify:track:7mrwCEzlFCxapdJTyDZ7rd,Swimming Pools,Katashi Kaitō,43,['lo-fi jazzhop'],Swimming Pools,0,0.814,0.818,0.31,0.845,0.135,-15.852,0.121,83.078,4
94,spotify:track:1fchzZDR5OAZmYaiNw4lCw,Breeze,Mylo B,37,"['focus beats', 'lo-fi jazzhop']",Breeze,50,0.757,0.7,0.135,0.793,0.255,-14.543,0.0612,144.067,4
95,spotify:track:72LFQFzR2ToGnAVjfYWAvZ,Time to Let Go,Mr Mantega,43,['lo-fi jazzhop'],Time to Let Go,51,0.379,0.715,0.42,0.854,0.156,-10.153,0.077,80.2,4
96,spotify:track:2MTYZm8JCYRyPvO1wXq9fl,Limitless Romance,Oilix,46,['lo-fi jazzhop'],Limitless Romance,45,0.907,0.731,0.308,0.884,0.107,-13.511,0.0955,79.984,4
97,spotify:track:3eQI51RWRklAXDJvJHGDqm,Coyote's Trail,Peter Kind,42,['lo-fi jazzhop'],Coyote's Trail,49,0.0761,0.776,0.569,0.926,0.11,-10.43,0.0629,151.609,4
98,spotify:track:37epo0IlVLqTNr6Ci8kLSq,Aurora,milligon,44,[],Aurora,47,0.805,0.62,0.323,0.907,0.105,-19.766,0.179,166.173,4
